ChEMBL ID;Name;Synonyms;Type;Smiles
CHEMBL1200396;BUPIVACAINE HYDROCHLORIDE;AH-2250|BUPIVAC HCL|BUPIVACAINE HCL|BUPIVACAINE HYDROCHLORIDE|BUPIVACAINE HYDROCHLORIDE HYDRATE|BUPIVACAINE HYDROCHLORIDE KIT|BUPIVACAINE HYDROCHLORIDE MONOHYDRATE|BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREE|BUPIVACAINE HYDROCHLORIDE RS|BUPIVACAINI HYDROCHLORIDUM|CARBOSTESIN|LAC-43|MARCAIN|MARCAINE HYDROCHLORIDE|MARCAINE HYDROCHLORIDE PRESERVATIVE FREE|Marcaine|NSC-758631|SENSORCAINE|WIN 11,318|WIN-11318|XARACOLL;Small molecule;CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl
CHEMBL701;BACLOFEN;(RS)-BACLOFEN|BA-34,647|BA-34647|BACLOFEN|BACLOSPAS-10|GABLOFEN|Kemstro|LIORESAL INTRATH|LYFLEX|Lioresal|NSC-755906|OZOBAX;Small molecule;NCC(CC(=O)O)c1ccc(Cl)cc1
CHEMBL33;LEVOFLOXACIN;CRAVIT|DR-3355|EVOXIL|Floxacin|IQUIX|L-OFLOXACIN|LEVOFLOXACIN|LEVOFLOXACIN (AS HEMIHYDRATE)|LEVOFLOXACIN ANHYDROUS|LEVOFLOXACIN HEMIHYDRATE|LEVOFLOXACIN HYDRATE|Levaquin|NOFAXIN|NSC-758709|OFLOXACIN S-(-)-FORM|OFLOXACIN S-(-)-FORM HEMIHYDRATE|OFLOXACIN, (S)-|OFTAQUIX|QUINSAIR|Quixin|RWJ-25213|TAVANIC|VOLEQUIN;Small molecule;C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CHEMBL57;NEVIRAPINE;BIRG 0587|BIRG-0587|NEVIRAPINE|NEVIRAPINE ANHYDROUS|NEVIRAPINE TEVA|NEVIRAPINE, ANHYDROUS|NEVIRAPINUM ANHYDROUS|NSC-641530|VIRAMUNE XR|Viramune;Small molecule;Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
CHEMBL158;AZTREONAM;AZONAM|AZTREON|AZTREONAM|Azactam|CAYSTON|NEBACTAM|NSC-646279|NSC-758913|PRIMBACTAM|SO 26776|SQ 26776|SQ-26776;Small molecule;C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
CHEMBL708;ZIPRASIDONE;CP-88059|Geodon|ZIPRADON|ZIPRASIDONE|Ziprasidone;Small molecule;O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
CHEMBL90555;VINCRISTINE;22-OXOVINCALEUKOBLASTINE|LEUCRISTINE|LEUROCRISTINE|ONCOTCS|TECNOCRIS|VINCALEUKOBLASTINE, 22-OXO-|VINCRISTIN|VINCRISTINE|VINKRISTIN|Vincristine;Small molecule;CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
CHEMBL193;NIFEDIPINE;ADALAT A.R.|ADALAT CC|ADALAT IC|ADALAT LA 20|ADALAT LA 30|ADALAT LA 60|ADALAT RET|ADALATE LP|ADANIF XL|ADIPINE MR 10|ADIPINE MR 20|ADIPINE XL|AFEDITAB CR|ANGIOPINE 10|ANGIOPINE 40 LA|ANGIOPINE 5|ANGIOPINE MR 10|ANGIOPINE MR 20|Adalat|BAY A 1040|BAY-A-1040|CALANIF|CALCHAN MR 10|CALCHAN MR 20|CALCILAT|CARDILATE MR|CORACTEN|CORACTEN SR|CORACTEN XL|CORODAY MR|FORTIPINE LA40|GENALAT 10 RET|GENALAT 20 RET|HYPOLAR RET 10|HYPOLAR RET 20|HYPOLAR XL 30|KENTIPINE|KENTIPINE MR 10|KENTIPINE MR 20|NEOZIPINE XL|NIFE-WOLFF|NIFEDIPINE|NIFEDIPINE HYDROCHLORIDE|NIFEDIPINE SLOW RELEASE|NIFEDIPINUM|NIFEDIPRESS MR 10|NIFEDIPRESS MR 20|NIFEDOTARD 20 MR|NIFELEASE|NIFENSAR XL|NIFOPRESS MR|NIFOPRESS RET|NIMODREL MR 10|NIMODREL MR 20|NIMODREL XL|NIVATEN RET|NSC-757242|PROCARDIA XL|Procardia|SLOFEDIPINE XL 30|SLOFEDIPINE XL 60|TENSIPINE MR 10|TENSIPINE MR 20|UNIPINE XL|VALNI 20 RET|VALNI XL|VASAD;Small molecule;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
CHEMBL1751;DIGOXIN;DIGAMEX|DIGOXIN|DIGOXIN PEDIATRIC|DIGOXINUM|DYNAMOS|Digoxin|FARGOXIN|LANOCARDIN|LANOXICAPS|LANOXIN PEDIATRIC|LANOXIN-125|LANOXIN-PG|Lanoxin|MAPLUXIN|NATIGOXIN|NSC-95100|ROUGOXIN|STILLACOR-|TOLOXIN|VANOXIN|Vanoxin;Small molecule;C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
CHEMBL502835;NINTEDANIB;BIBF 1120|BIBF-1120|BIBF1120|INTEDANIB|NINTEDANIB|Nintedanib|OFEV|Vargatef;Small molecule;COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
CHEMBL131;PREDNISOLONE;CORTALONE|DEKOTIL|DELTACORTRIL|DELTALONE|DILACORT|Delta-cortef|Desowen|FERNISOLONE-P|Hydeltra|Hydeltra-Tba|Meti-derm|Meticortelone|NSC-9120|NSC-9900|Neo-Delta-Cortef|PEVANTI|PRECORTISYL|PRECORTISYL FTE|PREDNISOLONE|PRELONE|Poly-Pred|Pred-G|Prednisolone|SCHERIPROCT|Servisone|Sterane|Tridesilon|Verdeso;Small molecule;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL389621;HYDROCORTISONE;ACETASOL HC|ACTICORT|AEROSEB-HC|ALA-CORT|ALA-SCALP|ALKINDI SPRINKLE|ALPHADERM|ANFLAM|ANUGESIC HC|ANUSOL HC|ANUSOL PLUS HC|ANUSOL SOOTHING RELIEF|Anucort-HC|Anusol-HC|BALNEOL-HC|BETA-HC|CALMURID HC|CANESTEN HC|CETACORT|CIPRO HC|COBADEX|COLOCORT|CORLAN|CORT-DOME|CORTENEM|CORTENEMA|CORTISOL|Cor-Oticin|Cortef|Cortifoam|Cortril|DAKTACORT|DAKTACORT HYDROCORT|DERMA CARE HYDROCORT|DERMACORT|DERMASPRAY DEMANG|DIODERM|DOME-CORT|ECONACORT|EFCORTELAN P|ELDECORT|EPICORT|EURAX-HC|EURAX-HYDROCORT|EVACORT|EXE-CORT|FLEXICORT|GERMOLOIDS HC|GLYCORT|GREGODERM|H-CORT|HC #1|HC #4|HC (HYDROCORTISONE)|HI-COR|HYDRO-RX|HYDROCORT IN CALAMINE OILY|HYDROCORT IN CETOMACROGOL FOR A|HYDROCORT IN WTE SOFT PARAF|HYDROCORTISONE|HYDROCORTISONE IN ABSORBASE|HYDRODERM|HYDRODERM HC|Hydrocortisone|Hydrocortone|Hytone|JUNGLE FOR|Locoid|MEDICORT|MILDISON LIPOCREAM|Micort-HC|NOGENIC HC|NSC-10483|NUTRACORT|NYBADEX|NYSTAFORM-HC|Neo-Cortef|OTOSEPTIL|OTOSPORIN|Ophthocort|PENECORT|PERINAL|PLENADREN|PROCTOCORT|PROCTOCREAM HC|PROCTOFOAM HC|PROCTOSEDYL|QUINOCORT|SENTIAL HC|STIE-CORT|SYNACORT|TERRA-CORTRIL NYSTATIN|TEXACORT|TIMOCORT|TIMODINE|TOPISONE|TRI-CICATRIN|Terra-Cortril|U-Cort|UNIROID|UNIROID HC|XYLOPROCT|ZENOXONE;Small molecule;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL25;ASPIRIN;8-HOUR BAYER|ACETYL SALICYLATE|ACETYLSALIC ACID|ACETYLSALICYLIC ACID|ACETYLSALICYLIC ACID (WHO-IP)|ACETYLSALICYLICUM ACIDUM|ACIDUM ACETYLSALICYLICUM|ALKA RAPID|ANADIN ALL NIGHT|ANGETTES 75|ASPIRIN|ASPRO CLR|Acetosalic Acid|Acetylsalicylic Acid|Aspirin|BAY1019036|BAYER EXTRA STRENGTH ASPIRIN FOR MIGRAINE PAIN|BENZOIC ACID, 2-(ACETYLOXY)-|DANAMEP|DISPRIN CV|DISPRIN DIRECT|DURLAZA|ENPRIN|Ecotrin|Equi-Prin|GENCARDIA|LEVIUS|MAX STRGH ASPRO CLR|MEASURIN|MICROPIRIN EC|NSC-27223|NSC-406186|NU-SEALS 300|NU-SEALS 600|NU-SEALS 75|NU-SEALS CARDIO 75|PAYNOCIL|PLATET|PLATET 300|POSTMI 300|POSTMI 75|Salicylic Acid Acetate|VAZALORE;Small molecule;CC(=O)Oc1ccccc1C(=O)O
CHEMBL508338;THIMEROSAL;Ethylmercury sodium salt|Mercurothiolate|Merfamin|Merthiolate|Mertorgan|Merzonin|NSC-4794|Sodium ethylmercurithiosalicylate|THIMEROSAL|THIOMERSAL|Thiomersalate;Small molecule;
CHEMBL128;SUMATRIPTAN;Imitrex|N02CC01|SUMATRIPTAN|TOSYMRA;Small molecule;CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
CHEMBL79;LIDOCAINE;ALGRX 3268|ALGRX-3268|Alphacaine|Anestacon|DENTIPATCH|Embolex|Iontocaine|LIDOCAINE|LIDOCAINUM|LIGNOCAINE|LMX 4|Lidocaine|Lidocaton|Lidoderm|Lidopen|Lignocaine HCl|Lignostab|NSC-40030|ORAQIX|Octocaine|SOLARCAINE|VAGISIL|XYLESTESIN|XYLODASE|XYLOTOX|Xylocaine|ZTLIDO;Small molecule;CCN(CC)CC(=O)Nc1c(C)cccc1C
CHEMBL22;TRIMETHOPRIM;BW 56-72|BW-56-72|INFECTOTRIMET|IPRAL|LEDATRIM|MONOTRIM|NIH-204|NSC-106568|Polytrim|Primsol|Proloprim|Proloprin|SYRAPRIM|TCMDC-125538|TIEMPE|TRIMETHOPRIM|TRIMETHOPRIMUM|TRIMOGAL|TRIMOPAN|TRIMPEX 200|TRIPRIMIX 200|Trimpex|WELLCOPRIM;Small molecule;COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CHEMBL638;VORICONAZOLE;NSC-759888|UK-109,496|UK-109496|VORICONAZOLE|Vfend;Small molecule;C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL106;FLUCONAZOLE;ALKANAZOLE|BAYT-006267|BAYT006267|CANESTEN ORAL|DIFLUCAN IN SODIUM CHLORIDE|DIFLUCAN ONE|DIFLUCONAZOLE|Diflucan|FLUCONAZOLE|FLUCONAZOLE IN SODIUM CHLORIDE|FLUCONAZOLI|NSC-758661|Triflucan|UK-49,858|UK-49858|ZOLTEC;Small molecule;OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL1110;ALOSETRON;A03AE01|ALOSETRON|Alosetron|Lotronex;Small molecule;Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O
CHEMBL1730;CEFOTAXIME;CEFOTAXIM HIKMA|CEFOTAXIME|Cefotaxime;Small molecule;CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
CHEMBL1000;CETIRIZINE;AC-170|CETIDERM|CETIRIZINE;Small molecule;O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL282042;SAQUINAVIR MESYLATE;FORTOVASE|Invirase|RO 31-8959/003|RO-318959003|Ro-31-8959-003|SAQUINAVIR MESILATE|SAQUINAVIR MESYLATE|SAQUINAVIR METHANESULFONATE SALT;Small molecule;CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O
CHEMBL3127326;OMBITASVIR;ABT-267|OMBITASVIR;Small molecule;COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C
CHEMBL1314751;PROCHLORPERAZINE MALEATE;BUCCASTEM|BUCCASTEM M|Compazine|PROCHLORPERAZINE DIMALEATE|PROCHLORPERAZINE MALEATE|PROCOMP|PROZIERE|VERTIGON;Small molecule;CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
CHEMBL64894;GENTIAN VIOLET;BASIC VIOLET 1|BASIC VIOLET 3|C.I. 42535|C.I. BASIC VIOLET 1|C.I. BASIC VIOLET 3|CI 42535|CRYSTAL VIOLET|GENAPAX|GENTIAN VIOLET|GNF-Pf-880|GV 11|LOWACRYL VIOLET 1|METHYL VIOLET|METHYL VIOLET 10B|METHYLROSANILINE CHLORIDE|METHYLROSANILINII CHLORIDUM|METHYLROSANILINIUM CHLORIDE|Methylrosaniline Cl|Methylrosanilinium Cl|NSC-3090|Pyoktanin|Viocid;Small molecule;CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-]
CHEMBL1024;IFOSFAMIDE;IFOSFAMIDE|ISOPHOSPHAMIDE|Ifex|Ifsofamide|MITOXANA|MJF 9325|MJF-9325|NSC-109724|Z-4942|Z4942;Small molecule;O=P1(NCCCl)OCCCN1CCCl
CHEMBL428880;CROMOLYN;CROMO-COMOD|CROMOGLICATE|CROMOGLICIC ACID|CROMOGLYCATE|CROMOLYN|R03BC01;Small molecule;O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1
CHEMBL1140;NIACINAMIDE;FREEDERM|NIACIN (AS NIACINAMIDE)|NIACINAMID|NIACINAMIDE|NIATIN|NICAM|NICOBION|NICOTINAMIDE|NICOTINAMIDUM|NICOTINIC ACID AMIDE|NICOTYLAMIDE|NSC-13128|NSC-27452|Niacinamide|PAPULEX;Small molecule;NC(=O)c1cccnc1
CHEMBL19236;MOXONIDINE;BDF-5896|BDF5896|BE-5895|BE5895|Cynt|FISIOTENS|LY-326869|LY326869|MOXONIDINE|NORMATENS|Norcynt|Nucynt|PHYSIOTENS;Small molecule;COc1nc(C)nc(Cl)c1NC1=NCCN1
CHEMBL599;MELOXICAM;ACTICAM|ANJESO|CONTACERA|COXICAM|EMDOCAM|FLEXICAM|INFLACAM|LOXICOM|MELFAX|MELOSUS|MELOVEM|MELOXICAM|MELOXIDOLOR|MELOXIDYL|MELOXIVET|MELOXORAL|METACAM|MOVATEC|Mobic|N-1539|N1539|QMIIZ ODT|RECOCAM|REVITACAM|RHEUMOCAM|UH-AC 62XX|UH-AC-62 XX|UHAC-62XX|VIVLODEX;Small molecule;Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
CHEMBL509;MECLOFENAMIC ACID;CI-583|CL-583|INF 4668|INF-4668|MECLOFENAMATE|MECLOFENAMIC ACID|Meclodium|Meclofenamate|Meclomen|NSC-95309;Small molecule;Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
CHEMBL175;DEXIBUPROFEN;(S)-IBUPROFEN|DEXIBUPROFEN|IBU-TAB|NSC-759814|Neoprofen|Rufen|S-IBUPROFEN|SERACTIL;Small molecule;CC(C)Cc1ccc([C@H](C)C(=O)O)cc1
CHEMBL902;FAMOTIDINE;AMFAMOX|FADUL|FAMODIL|FAMOSAN|FAMOTIDINE|FAMOTIDINE PRESERVATIVE FREE|FAMOTIDINE PRESERVATIVE FREE (PHARMACY BULK)|FAMOXAL|Fluxid|GANOR|GASTRIDIN|GASTROPEN|L 643341|LECEDIL|MK-208|MOTIAX|MUCLOX|NSC-757810|PEPCID AC|PEPCID PRESERVATIVE FREE|PEPCID RPD|PEPCIDAC|PEPDINE|PEPDUL|Pepcid|YM-11170;Small molecule;NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1
CHEMBL75435;DEXKETOPROFEN;(S)-KETOPROFEN|ARVELES|DEXKETOPROFEN|KERAL|KETOPROFEN, (S)-;Small molecule;C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1
CHEMBL205596;CHOLIC ACID;CHOLALIC ACID|CHOLIC ACID|Cholbam|Cholic Acid|E1000|Kolbam|NSC-6135|Orphacol;Small molecule;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
CHEMBL154111;SALSALATE;DISALICYCLIC ACID|Disalcid|NSC-49171|SALICYLSALICYLIC ACID|SALSALATE|SASAPYRINE;Small molecule;O=C(Oc1ccccc1C(=O)O)c1ccccc1O
CHEMBL325109;CLEBOPRIDE;AMICOS|CLANZOFLAT|CLANZOL|CLAST|CLEBOPRIDE|CLEBOPRIDE HYDROGEN MALATE|CLEBOPRIDE MALATE|CLEPRID|Cleboril|LAS 9273|LAS-9273|MOTILEX;Small molecule;COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
CHEMBL420;GUANABENZ;GUANABENZ|Guanabenz|NSC-68982|WY-8678;Small molecule;N=C(N)N/N=C/c1c(Cl)cccc1Cl
CHEMBL580;LORAZEPAM;ABBLORAZ|Ativan|LORAZ|LORAZEPAM|LORAZEPAM CIV|LORAZEPAM INTENSOL|LORAZEPAM PRESERVATIVE FREE|LOREEV XR|NSC-289758|TEMESTA|WY-4036;Small molecule;O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
CHEMBL178;DAUNORUBICIN;Cerubidine|DAUNOMYCIN|DAUNORUBICIN|DAUNOXOME|Daunoxome|EPIRUBICIN HYDROCHLORIDE IMPURITY, DAUNORUBICIN-|FI 6339|FI-6339|NSC-83142|RP 13057|RP-13057|VALRUBICIN IMPURITY, DAUNORUBICIN;Small molecule;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
CHEMBL13;METOPROLOL;(RS)-METOPROLOL|BEATROLOL|CGP-2175|DL-METOPROLOL|Lopressidone|METOPROLOL|METOPROLOL SLOW RELEASE|Metoprolol|SEROKEN|Toprol-XL;Small molecule;COCCc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL9;NORFLOXACIN;Baccidal|CHIBROXIN|MK-366|NORFLOXACIN|NSC-757250|Noroxin|Quinabic|UTINOR;Small molecule;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
CHEMBL29;BENZYLPENICILLIN;BENZYL PENICILLIN|BENZYLPENICILLIN|BENZYLPENICILLIN |Benzylpenicillin|Bicillin|CRYSTAPEN G|J01CE01|NSC-193396|PENICILLIN G|Penicillin G|Penicillin-2|Permapen|Pfizerpen-AS;Small molecule;CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL23;DILTIAZEM;Cardizem|DILTIAZEM|DILTIAZEM EXTENDED RELEASE|DITIAZ|Dilt-CD|Diltiazem|Diltzac|SURAZEM|Tiamate|Tiazac;Small molecule;COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
CHEMBL1518;PROPYLTHIOURACIL;NSC-6498|NSC-70461|PROPYLTHIOURACIL|Propacil|Propylthiouracil|Prothyran|THYREOSTAT II|Thyreostat;Small molecule;CCCc1cc(=O)[nH]c(=S)[nH]1
CHEMBL817;TOLAZAMIDE;NSC-70762|TOLAZAMIDE|Tolinase|U-17835;Small molecule;Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
CHEMBL141;LAMIVUDINE;BCH 189, (-)-|EPIVIR-HBV|Epivir|GR 109714X|GR-109714X|LAMIVUDINE|LAMIVUDINE TEVA|LAMIVUDINUM|NSC-760061|VIROLAM|ZEFFIX;Small molecule;Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
CHEMBL773;GLYCINE;AMINOACETIC ACID|FEMA NO. 3287|GLYCINE|GLYCOCOLL|Glycine|Glycolixir|NSC-25936;Small molecule;NCC(=O)O
CHEMBL659;GALANTAMINE;(-)-GALANTAMINE|(-)-GALANTHAMINE|ACUMOR XL|CONSION XL|ELMINO XL|GALANTAMINE|GALANTHAMINE|GALSYA XL|GALZEMIC XL|GATALIN XL|GAZYLAN XL|Galantamine|LOTPROSIN XL|LUVENTA XL|NSC-100058|REMINYL XL|Razadyne|Reminyl|ZEEBRAL XL;Small molecule;COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
CHEMBL44884;ETHAMBUTOL;ETHAMBUTOL;Small molecule;CC[C@@H](CO)NCCN[C@@H](CC)CO
CHEMBL55;PENTAMIDINE;GNF-Pf-3680|MB 800 FREE BASE|MB 800 [AS ISETHIONATE]|MB-800|MB-800 (AS ISETHIONATE)|MB-800 FREE BASE|MP-601205|NSC-9921|Nebupent [as isethionate]|PENTACARINAT|PENTAM 300|PENTAMIDINE|PENTAMIDINE ISETIONATE|Pentacarinat [as isethionate]|Pentam 300 [as isethionate]|Pentamidine|RP 2512 FREE BASE|RP 2512 [AS ISETHIONATE)|RP-2512|RP-2512 FREE BASE;Small molecule;N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
CHEMBL462605;PITOLISANT;BF-2.649|BF-2649|BF2.649|HBS-101|PITOLISANT|Pitolisant|Tiprolisant|Wakix|Wakix, Europe;Small molecule;Clc1ccc(CCCOCCCN2CCCCC2)cc1
CHEMBL573;NIACIN;ACIDUM NICOTINICUM|NIACIN|NIACIN EXTENDED RELEASE|NIASPAN TITRATION STARTER PACK|NICANGIN|NICOLAR|NICOTINIC ACID|NSC-169454|Niacin|Niacin TD|Niacor|Niaspan|Niaspan ER|Nicotinate|Simcor|VITAMIN B3|WAMPOCAP;Small molecule;O=C(O)c1cccnc1
CHEMBL516;CYPROHEPTADINE;CIPROVIT|CYPROHEPTADINE|Cyproheptadine;Small molecule;CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
CHEMBL1323699;PADIMATE O;Arlatone UVB|ETHYLHEXYL DIMETHYL PABA|EUSOLEX 6007|Escalol 507|OCTYL DIMETHYL PABA|PADIMATE O|PADIMATE-O|PAMIMATE O|SPECTRABAN 25|SPECTRABAN 4|SPECTRABAN ULTRA|UVASORB DMO;Small molecule;CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1
CHEMBL1262;OXICONAZOLE;OXICONAZOLE|Oxiconazole|Oxistat|Oxizole;Small molecule;Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
CHEMBL2048028;LIFITEGRAST;LIFITEGRAST|SAR 1118|SAR-1118|SHP-606|SHP606|XIIDRA;Small molecule;CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1
CHEMBL1159650;CLOBETASOL PROPIONATE;CCI 4725|CCI-4725|CLARELUX|CLOBADERM|CLOBECORT AMEX|CLOBETASOL|CLOBETASOL 17-PROPIONATE|CLOBETASOL PROPIONATE|CLOBETASOL PROPIONATE (EMOLLIENT)|Clobex|Cormax|DERMOVATE|DERMOVATE NN|DOVATE|EMBELINE E|ETRIVEX|Embeline|GR 2/925|IMPEKLO|IMPOYZ|NSC-758634|OLUX E|Olux|PSOREX|TEMOVATE E|Temovate;Small molecule;CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL648;CYCLIZINE;CYCLIZINE|Cyclizine|Marezine|NSC-26608;Small molecule;CN1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL1200679;ZINC CHLORIDE;NSC-529648|ZINC CHLORIDE|ZINCUM MURIATICUM;Small molecule;[Cl-].[Cl-].[Zn+2]
CHEMBL277474;ANTIPYRINE;ANTIPYRINE|ANTIPYRINUM|Antipyrin|Antipyrine|NSC-7945|PHENAZONE|Phenazon;Small molecule;Cc1cc(=O)n(-c2ccccc2)n1C
CHEMBL363295;TERODILINE;TERODILINE;Small molecule;CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C
CHEMBL504760;CAMPHOR;CAMPHOR|CAMPHOR (NATURAL)|CAMPHOR (SYNTHETIC)|CAMPHOR D-FORM|CAMPHOR LAUREL|CAMPHOR LAUREL WHOLE|CAMPHOR TREE WHOLE|CAMPHOR WHOLE|CAMPHOR, D-|CAMPHOR, DL-|CAMPHOR, RACEMIC|CAMPHORA|CAMPHORA CAMPHORA|CAMPHORA OFFICINALIS WHOLE|CAMPHORA TREE|CAMPHORTREE WHOLE|CAMPHORWOOD|CINNAMOMUM CAMPHORA|CINNAMOMUM CAMPHORA WHOLE|CINNAMONUM CAMPHORA|D-CAMPHOR|DEXTROCAMPHOR|DL-CAMPHOR|FEMA NO. 2230|FEMA NO. 4513|GUM CAMPHOR|KARPURA WHOLE|LAURUS CAMPHORA|NATURAL CAMPHOR|NSC-755918|SYNTHETIC CAMPHOR|TRANS-PI-OXOCAMPHOR;Small molecule;CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
CHEMBL685;MEBENDAZOLE;CHLORFENSON|EMVERM|K-6451|MEBENDAZOLE|MEBENDAZOLE POLYMORPH C|MEBENDAZOLUM|Mebendazole|Mebenvet|NSC-184849|NSC-5618|ORTHOTRAN|OVEX|OVITELMIN|OVOCHLOR|PANTELMIN|R 17,635|R-17635|Telmin|Telmintic|VERMICIDIN|VERMOX|ZHIHUANQING;Small molecule;COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
CHEMBL888;GEMCITABINE;GEMCITABINE|GEMZAR|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327;Small molecule;Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
CHEMBL1366;AURANOFIN;AURANOFIN|NSC-321521|Ridaura|SK&F 39162|SK&F-39162|SK-39162;Small molecule;
CHEMBL1493;FLAVOXATE;BLADURIL|FLAVOXATE|Flavoxate;Small molecule;Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
CHEMBL926;DOBUTAMINE;COMPOUND 81929|COMPOUND-81929|DL-DOBUTAMINE|DOBUTAMINE|Dobutamine|Dobutrex|RACEMIC DOBUTAMINE;Small molecule;CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
